Fi,Fv
19.603083236896524,14.337781933247276
19.603083236896524,14.337781933247276
19.603083236896524,14.337781933247276
19.603083236896524,14.337781933247276
19.603083236896524,14.337781933247276
19.603083236896524,14.337781933247276
19.603083236896524,14.337781933247276
19.603083236896524,14.337781933247276
19.603083236896524,14.337781933247276
19.603083236896524,14.337781933247276
19.603083236896524,14.337781933247276
19.603083236896524,14.337781933247276
19.603083236896524,14.337781933247276
19.603083236896524,14.337781933247276
19.603083236896524,14.337781933247276
19.603083236896524,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,10.626480607981728
17.913633990584792,13.061563170897806
17.913633990584792,13.061563170897806
17.913633990584792,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,13.061563170897806
19.52328941103807,16.241233412088427
19.52328941103807,16.241233412088427
19.52328941103807,16.241233412088427
19.52328941103807,16.241233412088427
19.52328941103807,16.241233412088427
19.52328941103807,16.241233412088427
19.52328941103807,16.241233412088427
19.52328941103807,16.241233412088427
19.52328941103807,16.241233412088427
19.52328941103807,16.241233412088427
19.52328941103807,16.241233412088427
19.52328941103807,16.241233412088427
19.52328941103807,16.241233412088427
19.52328941103807,16.241233412088427
19.52328941103807,16.241233412088427
19.52328941103807,16.241233412088427
19.52328941103807,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,16.241233412088427
14.770938980427415,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,15.686024842996044
13.53557264920791,13.359490884499975
13.53557264920791,13.359490884499975
13.53557264920791,13.359490884499975
13.53557264920791,13.359490884499975
13.53557264920791,13.359490884499975
13.53557264920791,13.359490884499975
13.53557264920791,13.359490884499975
13.53557264920791,13.359490884499975
13.53557264920791,13.359490884499975
13.53557264920791,13.359490884499975
13.53557264920791,13.359490884499975
13.53557264920791,13.359490884499975
13.53557264920791,13.359490884499975
13.53557264920791,13.359490884499975
13.53557264920791,13.359490884499975
13.53557264920791,13.359490884499975
13.53557264920791,13.359490884499975
18.408333942357356,13.359490884499975
18.408333942357356,13.359490884499975
18.408333942357356,13.359490884499975
18.408333942357356,13.359490884499975
18.408333942357356,13.359490884499975
18.408333942357356,13.359490884499975
18.408333942357356,13.359490884499975
18.408333942357356,13.359490884499975
18.408333942357356,13.359490884499975
18.408333942357356,13.359490884499975
18.408333942357356,13.359490884499975
18.408333942357356,13.359490884499975
18.408333942357356,13.359490884499975
18.408333942357356,13.359490884499975
18.408333942357356,13.359490884499975
18.408333942357356,13.359490884499975
18.408333942357356,18.17135266477421
18.408333942357356,18.17135266477421
18.408333942357356,18.17135266477421
18.408333942357356,18.17135266477421
18.408333942357356,18.17135266477421
18.408333942357356,18.17135266477421
18.408333942357356,18.17135266477421
18.408333942357356,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,18.17135266477421
17.32464521254697,14.945459696290104
17.32464521254697,14.945459696290104
17.32464521254697,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,14.945459696290104
19.76908232923291,15.345313493448659
19.76908232923291,15.345313493448659
19.76908232923291,15.345313493448659
19.76908232923291,15.345313493448659
19.76908232923291,15.345313493448659
19.76908232923291,15.345313493448659
19.76908232923291,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,15.345313493448659
19.154310764617687,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
16.579216664059626,11.378178023593536
12.053942506813115,11.378178023593536
12.053942506813115,11.378178023593536
12.053942506813115,11.378178023593536
12.053942506813115,11.378178023593536
12.053942506813115,11.378178023593536
12.053942506813115,11.378178023593536
12.053942506813115,11.378178023593536
12.053942506813115,11.378178023593536
12.053942506813115,11.378178023593536
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
12.053942506813115,11.790843810354637
15.182952598113891,11.790843810354637
15.182952598113891,11.790843810354637
15.182952598113891,11.790843810354637
15.182952598113891,11.790843810354637
15.182952598113891,11.790843810354637
15.182952598113891,11.790843810354637
15.182952598113891,11.790843810354637
15.182952598113891,11.790843810354637
15.182952598113891,11.790843810354637
15.182952598113891,11.790843810354637
15.182952598113891,11.790843810354637
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
15.182952598113891,10.209565470741499
19.966983670134262,10.209565470741499
19.966983670134262,10.209565470741499
19.966983670134262,10.209565470741499
19.966983670134262,10.209565470741499
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,14.529846525841673
19.966983670134262,18.902131398206187
19.966983670134262,18.902131398206187
19.966983670134262,18.902131398206187
19.966983670134262,18.902131398206187
19.966983670134262,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,18.902131398206187
18.837309888199016,14.315792870961646
18.837309888199016,14.315792870961646
18.837309888199016,14.315792870961646
18.837309888199016,14.315792870961646
18.837309888199016,14.315792870961646
18.837309888199016,14.315792870961646
18.837309888199016,14.315792870961646
18.837309888199016,14.315792870961646
18.837309888199016,14.315792870961646
18.837309888199016,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,14.315792870961646
19.073423461244207,16.397513757414462
19.073423461244207,16.397513757414462
19.073423461244207,16.397513757414462
19.073423461244207,16.397513757414462
19.073423461244207,16.397513757414462
19.073423461244207,16.397513757414462
19.073423461244207,16.397513757414462
19.073423461244207,16.397513757414462
16.743607763247024,16.397513757414462
16.743607763247024,16.397513757414462
16.743607763247024,16.397513757414462
16.743607763247024,16.397513757414462
16.743607763247024,16.397513757414462
16.743607763247024,16.397513757414462
16.743607763247024,16.397513757414462
16.743607763247024,16.397513757414462
16.743607763247024,16.397513757414462
16.743607763247024,16.397513757414462
16.743607763247024,16.397513757414462
16.743607763247024,16.397513757414462
16.743607763247024,16.397513757414462
16.743607763247024,16.397513757414462
16.743607763247024,16.405627131920546
16.743607763247024,16.405627131920546
16.743607763247024,16.405627131920546
16.743607763247024,16.405627131920546
16.743607763247024,16.405627131920546
16.743607763247024,16.405627131920546
16.743607763247024,16.405627131920546
16.743607763247024,16.405627131920546
16.743607763247024,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.405627131920546
19.620627258172142,16.74200661119086
19.620627258172142,16.74200661119086
19.620627258172142,16.74200661119086
19.620627258172142,16.74200661119086
19.620627258172142,16.74200661119086
19.620627258172142,16.74200661119086
19.620627258172142,16.74200661119086
19.620627258172142,16.74200661119086
19.620627258172142,16.74200661119086
19.620627258172142,16.74200661119086
19.620627258172142,16.74200661119086
19.620627258172142,16.74200661119086
19.620627258172142,16.74200661119086
19.620627258172142,16.74200661119086
19.620627258172142,16.74200661119086
15.850582133712518,16.74200661119086
15.850582133712518,16.74200661119086
15.850582133712518,16.74200661119086
15.850582133712518,16.74200661119086
15.850582133712518,16.74200661119086
15.850582133712518,16.74200661119086
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
15.850582133712518,18.939151794501015
16.506095700614836,18.939151794501015
16.506095700614836,18.939151794501015
16.506095700614836,18.939151794501015
16.506095700614836,18.939151794501015
16.506095700614836,18.939151794501015
16.506095700614836,18.939151794501015
16.506095700614836,18.939151794501015
16.506095700614836,18.939151794501015
16.506095700614836,18.939151794501015
16.506095700614836,18.939151794501015
16.506095700614836,18.939151794501015
16.506095700614836,18.939151794501015
16.506095700614836,19.811373405057005
16.506095700614836,19.811373405057005
16.506095700614836,19.811373405057005
16.506095700614836,19.811373405057005
16.506095700614836,19.811373405057005
16.506095700614836,19.811373405057005
16.506095700614836,19.811373405057005
16.506095700614836,19.811373405057005
16.506095700614836,19.811373405057005
16.506095700614836,19.811373405057005
16.506095700614836,19.811373405057005
16.506095700614836,19.811373405057005
16.506095700614836,19.811373405057005
16.506095700614836,19.811373405057005
16.506095700614836,19.811373405057005
16.506095700614836,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,19.811373405057005
12.470643021227092,15.486342330234942
12.470643021227092,15.486342330234942
12.470643021227092,15.486342330234942
12.470643021227092,15.486342330234942
12.470643021227092,15.486342330234942
12.470643021227092,15.486342330234942
12.470643021227092,15.486342330234942
12.470643021227092,15.486342330234942
12.470643021227092,15.486342330234942
12.470643021227092,15.486342330234942
12.470643021227092,15.486342330234942
12.470643021227092,15.486342330234942
12.470643021227092,15.486342330234942
12.470643021227092,15.486342330234942
12.470643021227092,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,15.486342330234942
12.673720030265024,10.720253836579092
12.673720030265024,10.720253836579092
12.673720030265024,10.720253836579092
12.673720030265024,10.720253836579092
12.673720030265024,10.720253836579092
12.673720030265024,10.720253836579092
12.673720030265024,10.720253836579092
12.673720030265024,10.720253836579092
12.673720030265024,10.720253836579092
12.673720030265024,10.720253836579092
12.673720030265024,10.720253836579092
12.673720030265024,10.720253836579092
12.673720030265024,10.720253836579092
12.673720030265024,10.720253836579092
12.673720030265024,10.720253836579092
12.875355041384957,10.720253836579092
12.875355041384957,10.720253836579092
12.875355041384957,10.720253836579092
12.875355041384957,10.720253836579092
12.875355041384957,10.720253836579092
12.875355041384957,10.720253836579092
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,8.956356028074504
12.875355041384957,11.900043120556141
12.875355041384957,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
13.394423429129812,11.900043120556141
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,11.359070184323624
17.16095945571326,16.330315185900737
17.16095945571326,16.330315185900737
17.16095945571326,16.330315185900737
13.211510265089684,16.330315185900737
13.211510265089684,16.330315185900737
13.211510265089684,16.330315185900737
13.211510265089684,16.330315185900737
13.211510265089684,16.330315185900737
13.211510265089684,16.330315185900737
13.211510265089684,16.330315185900737
13.211510265089684,16.330315185900737
13.211510265089684,16.330315185900737
13.211510265089684,16.330315185900737
